qid,seq_no,docno,rank,score
596,22,43180070,19,1.095153
596,22,13849906,20,1.544746
596,23,1416046,1,1.953328
596,23,936085,2,4.618331
596,23,619320,3,2.385388
596,23,4133285,4,1.681506
596,23,242001,5,1.338664
596,23,3954,6,5.214712
596,23,5180,7,1.723277
596,23,526214,8,0.5603617967610884
596,23,9488196,9,2.403337
596,23,29055775,10,0.47204
596,23,11092324,11,1.961159
596,23,610329,12,0.948362
596,23,577559,13,0.13157873925205452
596,23,6896,14,3.616684
596,23,2275867,15,2.992913
596,23,1721496,16,0.007890711543721703
596,23,730473,17,0.04867882061294028
596,23,4111418,18,0.794757
596,23,43180070,19,1.095153
596,23,13849906,20,1.544746
596,24,1416046,1,1.953328
596,24,936085,2,4.618331
596,24,619320,3,2.385388
596,24,4133285,4,1.681506
596,24,242001,5,1.338664
596,24,3954,6,5.214712
596,24,5180,7,1.723277
596,24,526214,8,0.5603617967610884
596,24,9488196,9,2.403337
596,24,29055775,10,0.47204
596,24,11092324,11,1.961159
596,24,610329,12,0.948362
596,24,577559,13,0.13157873925205452
596,24,6896,14,3.616684
596,24,2275867,15,2.992913
596,24,1721496,16,0.007890711543721703
596,24,730473,17,0.04867882061294028
596,24,4111418,18,0.794757
596,24,43180070,19,1.095153
596,24,13849906,20,1.544746
596,25,1416046,1,1.953328
596,25,936085,2,4.618331
596,25,619320,3,2.385388
596,25,4133285,4,1.681506
596,25,242001,5,1.338664
596,25,3954,6,5.214712
596,25,5180,7,1.723277
596,25,526214,8,0.5603617967610884
596,25,9488196,9,2.403337
596,25,29055775,10,0.47204
596,25,11092324,11,1.961159
596,25,610329,12,0.948362
596,25,577559,13,0.13157873925205452
596,25,6896,14,3.616684
596,25,2275867,15,2.992913
596,25,1721496,16,0.007890711543721703
596,25,730473,17,0.04867882061294028
596,25,4111418,18,0.794757
596,25,43180070,19,1.095153
596,25,13849906,20,1.544746
596,26,1416046,1,1.953328
596,26,936085,2,4.618331
596,26,619320,3,2.385388
596,26,4133285,4,1.681506
596,26,242001,5,1.338664
596,26,3954,6,5.214712
596,26,5180,7,1.723277
596,26,526214,8,0.5603617967610884
596,26,9488196,9,2.403337
596,26,29055775,10,0.47204
596,26,11092324,11,1.961159
596,26,610329,12,0.948362
596,26,577559,13,0.13157873925205452
596,26,6896,14,3.616684
596,26,2275867,15,2.992913
596,26,1721496,16,0.007890711543721703
596,26,730473,17,0.04867882061294028
596,26,4111418,18,0.794757
596,26,43180070,19,1.095153
596,26,13849906,20,1.544746
596,27,1416046,1,1.953328
596,27,936085,2,4.618331
596,27,619320,3,2.385388
596,27,4133285,4,1.681506
596,27,242001,5,1.338664
596,27,3954,6,5.214712
596,27,5180,7,1.723277
596,27,526214,8,0.5603617967610884
596,27,9488196,9,2.403337
596,27,29055775,10,0.47204
596,27,11092324,11,1.961159
596,27,610329,12,0.948362
596,27,577559,13,0.13157873925205452
596,27,6896,14,3.616684
596,27,2275867,15,2.992913
596,27,1721496,16,0.007890711543721703
596,27,730473,17,0.04867882061294028
596,27,4111418,18,0.794757
596,27,43180070,19,1.095153
596,27,13849906,20,1.544746
596,28,1416046,1,1.953328
596,28,936085,2,4.618331
596,28,619320,3,2.385388
596,28,4133285,4,1.681506
596,28,242001,5,1.338664
596,28,3954,6,5.214712
596,28,5180,7,1.723277
596,28,526214,8,0.5603617967610884
596,28,9488196,9,2.403337
596,28,29055775,10,0.47204
596,28,11092324,11,1.961159
596,28,610329,12,0.948362
596,28,577559,13,0.13157873925205452
596,28,6896,14,3.616684
596,28,2275867,15,2.992913
596,28,1721496,16,0.007890711543721703
596,28,730473,17,0.04867882061294028
596,28,4111418,18,0.794757
596,28,43180070,19,1.095153
596,28,13849906,20,1.544746
596,29,1416046,1,1.953328
596,29,936085,2,4.618331
596,29,619320,3,2.385388
596,29,4133285,4,1.681506
596,29,242001,5,1.338664
596,29,3954,6,5.214712
596,29,5180,7,1.723277
596,29,526214,8,0.5603617967610884
596,29,9488196,9,2.403337
596,29,29055775,10,0.47204
596,29,11092324,11,1.961159
596,29,610329,12,0.948362
596,29,577559,13,0.13157873925205452
596,29,6896,14,3.616684
596,29,2275867,15,2.992913
596,29,1721496,16,0.007890711543721703
596,29,730473,17,0.04867882061294028
596,29,4111418,18,0.794757
596,29,43180070,19,1.095153
596,29,13849906,20,1.544746
596,30,1416046,1,1.953328
596,30,936085,2,4.618331
596,30,619320,3,2.385388
596,30,4133285,4,1.681506
596,30,242001,5,1.338664
596,30,3954,6,5.214712
596,30,5180,7,1.723277
596,30,526214,8,0.5603617967610884
596,30,9488196,9,2.403337
596,30,29055775,10,0.47204
596,30,11092324,11,1.961159
596,30,610329,12,0.948362
596,30,577559,13,0.13157873925205452
596,30,6896,14,3.616684
596,30,2275867,15,2.992913
596,30,1721496,16,0.007890711543721703
596,30,730473,17,0.04867882061294028
596,30,4111418,18,0.794757
596,30,43180070,19,1.095153
596,30,13849906,20,1.544746
596,31,4129579,1,1.310571
596,31,242001,2,1.338664
596,31,220046,3,4.70062
596,31,11092324,4,1.961159
596,31,4133285,5,1.681506
596,31,6896,6,3.616684
596,31,5180,7,1.723277
596,31,13849906,8,1.544746
596,31,66315,9,4.711765
596,31,23635,10,1.420688
596,31,4111418,11,0.794757
596,31,7888444,12,1.195871
596,31,9488196,13,2.403337
596,31,57999718,14,3.524977
596,31,30929442,15,1.03477
596,31,52398274,16,1.304972
596,31,3723978,17,1.058927
596,31,936085,18,4.618331
596,31,4963419,19,0.71508
596,31,47616558,20,2.034401
596,32,4129579,1,1.310571
596,32,242001,2,1.338664
596,32,220046,3,4.70062
596,32,11092324,4,1.961159
596,32,4133285,5,1.681506
596,32,6896,6,3.616684
596,32,5180,7,1.723277
596,32,13849906,8,1.544746
596,32,66315,9,4.711765
596,32,23635,10,1.420688
596,32,4111418,11,0.794757
596,32,7888444,12,1.195871
596,32,9488196,13,2.403337
596,32,57999718,14,3.524977
596,32,30929442,15,1.03477
596,32,52398274,16,1.304972
596,32,3723978,17,1.058927
596,32,936085,18,4.618331
596,32,4963419,19,0.71508
596,32,47616558,20,2.034401
596,33,4129579,1,1.310571
596,33,242001,2,1.338664
596,33,220046,3,4.70062
596,33,11092324,4,1.961159
596,33,4133285,5,1.681506
596,33,6896,6,3.616684
596,33,5180,7,1.723277
596,33,13849906,8,1.544746
596,33,66315,9,4.711765
596,33,23635,10,1.420688
596,33,4111418,11,0.794757
596,33,7888444,12,1.195871
596,33,9488196,13,2.403337
596,33,57999718,14,3.524977
596,33,30929442,15,1.03477
596,33,52398274,16,1.304972
596,33,3723978,17,1.058927
596,33,936085,18,4.618331
596,33,4963419,19,0.71508
596,33,47616558,20,2.034401
596,34,4129579,1,1.310571
596,34,242001,2,1.338664
596,34,220046,3,4.70062
596,34,11092324,4,1.961159
596,34,4133285,5,1.681506
596,34,6896,6,3.616684
596,34,5180,7,1.723277
596,34,13849906,8,1.544746
596,34,66315,9,4.711765
596,34,23635,10,1.420688
596,34,4111418,11,0.794757
596,34,7888444,12,1.195871
596,34,9488196,13,2.403337
596,34,57999718,14,3.524977
596,34,30929442,15,1.03477
596,34,52398274,16,1.304972
596,34,3723978,17,1.058927
596,34,936085,18,4.618331
596,34,4963419,19,0.71508
596,34,47616558,20,2.034401
596,35,1416046,1,1.953328
596,35,936085,2,4.618331
596,35,619320,3,2.385388
596,35,4133285,4,1.681506
596,35,242001,5,1.338664
596,35,3954,6,5.214712
596,35,5180,7,1.723277
596,35,526214,8,0.5603617967610884
596,35,9488196,9,2.403337
596,35,29055775,10,0.47204
596,35,11092324,11,1.961159
596,35,610329,12,0.948362
596,35,577559,13,0.13157873925205452
596,35,6896,14,3.616684
596,35,2275867,15,2.992913
596,35,1721496,16,0.007890711543721703
596,35,730473,17,0.04867882061294028
596,35,4111418,18,0.794757
596,35,43180070,19,1.095153
596,35,13849906,20,1.544746
596,36,4129579,1,1.310571
596,36,242001,2,1.338664
596,36,220046,3,4.70062
596,36,11092324,4,1.961159
596,36,4133285,5,1.681506
596,36,6896,6,3.616684
596,36,5180,7,1.723277
596,36,13849906,8,1.544746
596,36,66315,9,4.711765
596,36,23635,10,1.420688
596,36,4111418,11,0.794757
596,36,7888444,12,1.195871
596,36,9488196,13,2.403337
596,36,57999718,14,3.524977
596,36,30929442,15,1.03477
596,36,52398274,16,1.304972
596,36,3723978,17,1.058927
596,36,936085,18,4.618331
596,36,4963419,19,0.71508
596,36,47616558,20,2.034401
596,37,4129579,1,1.310571
596,37,242001,2,1.338664
596,37,220046,3,4.70062
596,37,11092324,4,1.961159
596,37,4133285,5,1.681506
596,37,6896,6,3.616684
596,37,5180,7,1.723277
596,37,13849906,8,1.544746
596,37,66315,9,4.711765
596,37,23635,10,1.420688
596,37,4111418,11,0.794757
596,37,7888444,12,1.195871
596,37,9488196,13,2.403337
596,37,57999718,14,3.524977
596,37,30929442,15,1.03477
596,37,52398274,16,1.304972
596,37,3723978,17,1.058927
596,37,936085,18,4.618331
596,37,4963419,19,0.71508
596,37,47616558,20,2.034401
596,38,4129579,1,1.310571
596,38,242001,2,1.338664
596,38,220046,3,4.70062
596,38,11092324,4,1.961159
596,38,4133285,5,1.681506
596,38,6896,6,3.616684
596,38,5180,7,1.723277
596,38,13849906,8,1.544746
596,38,66315,9,4.711765
596,38,23635,10,1.420688
596,38,4111418,11,0.794757
596,38,7888444,12,1.195871
596,38,9488196,13,2.403337
596,38,57999718,14,3.524977
596,38,30929442,15,1.03477
596,38,52398274,16,1.304972
596,38,3723978,17,1.058927
596,38,936085,18,4.618331
596,38,4963419,19,0.71508
596,38,47616558,20,2.034401
596,39,4129579,1,1.310571
596,39,242001,2,1.338664
596,39,220046,3,4.70062
596,39,11092324,4,1.961159
596,39,4133285,5,1.681506
596,39,6896,6,3.616684
596,39,5180,7,1.723277
596,39,13849906,8,1.544746
596,39,66315,9,4.711765
596,39,23635,10,1.420688
596,39,4111418,11,0.794757
596,39,7888444,12,1.195871
596,39,9488196,13,2.403337
596,39,57999718,14,3.524977
596,39,30929442,15,1.03477
596,39,52398274,16,1.304972
596,39,3723978,17,1.058927
596,39,936085,18,4.618331
596,39,4963419,19,0.71508
596,39,47616558,20,2.034401
596,40,1416046,1,1.953328
596,40,936085,2,4.618331
596,40,619320,3,2.385388
596,40,4133285,4,1.681506
596,40,242001,5,1.338664
596,40,3954,6,5.214712
596,40,5180,7,1.723277
596,40,526214,8,0.5603617967610884
596,40,9488196,9,2.403337
596,40,29055775,10,0.47204
596,40,11092324,11,1.961159
596,40,610329,12,0.948362
596,40,577559,13,0.13157873925205452
596,40,6896,14,3.616684
596,40,2275867,15,2.992913
596,40,1721496,16,0.007890711543721703
596,40,730473,17,0.04867882061294028
596,40,4111418,18,0.794757
596,40,43180070,19,1.095153
596,40,13849906,20,1.544746
596,41,4129579,1,1.310571
596,41,242001,2,1.338664
596,41,220046,3,4.70062
596,41,11092324,4,1.961159
596,41,4133285,5,1.681506
596,41,6896,6,3.616684
596,41,5180,7,1.723277
596,41,13849906,8,1.544746
596,41,66315,9,4.711765
596,41,23635,10,1.420688
596,41,4111418,11,0.794757
596,41,7888444,12,1.195871
596,41,9488196,13,2.403337
596,41,57999718,14,3.524977
596,41,30929442,15,1.03477
596,41,52398274,16,1.304972
596,41,3723978,17,1.058927
596,41,936085,18,4.618331
596,41,4963419,19,0.71508
596,41,47616558,20,2.034401
596,42,4129579,1,1.310571
596,42,242001,2,1.338664
596,42,220046,3,4.70062
596,42,11092324,4,1.961159
596,42,4133285,5,1.681506
596,42,6896,6,3.616684
596,42,5180,7,1.723277
596,42,13849906,8,1.544746
596,42,66315,9,4.711765
596,42,23635,10,1.420688
596,42,4111418,11,0.794757
596,42,7888444,12,1.195871
596,42,9488196,13,2.403337
596,42,57999718,14,3.524977
596,42,30929442,15,1.03477
596,42,52398274,16,1.304972
596,42,3723978,17,1.058927
596,42,936085,18,4.618331
596,42,4963419,19,0.71508
596,42,47616558,20,2.034401
596,43,4129579,1,1.310571
596,43,242001,2,1.338664
596,43,220046,3,4.70062
596,43,11092324,4,1.961159
596,43,4133285,5,1.681506
596,43,6896,6,3.616684
596,43,5180,7,1.723277
596,43,13849906,8,1.544746
596,43,66315,9,4.711765
596,43,23635,10,1.420688
596,43,4111418,11,0.794757
596,43,7888444,12,1.195871
596,43,9488196,13,2.403337
596,43,57999718,14,3.524977
596,43,30929442,15,1.03477
596,43,52398274,16,1.304972
596,43,3723978,17,1.058927
596,43,936085,18,4.618331
596,43,4963419,19,0.71508
596,43,47616558,20,2.034401
596,44,4129579,1,1.310571
596,44,242001,2,1.338664
596,44,220046,3,4.70062
596,44,11092324,4,1.961159
596,44,4133285,5,1.681506
596,44,6896,6,3.616684
596,44,5180,7,1.723277
596,44,13849906,8,1.544746
596,44,66315,9,4.711765
596,44,23635,10,1.420688
596,44,4111418,11,0.794757
596,44,7888444,12,1.195871
596,44,9488196,13,2.403337
596,44,57999718,14,3.524977
596,44,30929442,15,1.03477
596,44,52398274,16,1.304972
596,44,3723978,17,1.058927
596,44,936085,18,4.618331
596,44,4963419,19,0.71508
596,44,47616558,20,2.034401
596,45,4129579,1,1.310571
596,45,242001,2,1.338664
596,45,220046,3,4.70062
596,45,11092324,4,1.961159
596,45,4133285,5,1.681506
596,45,6896,6,3.616684
596,45,5180,7,1.723277
596,45,13849906,8,1.544746
596,45,66315,9,4.711765
596,45,23635,10,1.420688
596,45,4111418,11,0.794757
596,45,7888444,12,1.195871
596,45,9488196,13,2.403337
596,45,57999718,14,3.524977
596,45,30929442,15,1.03477
596,45,52398274,16,1.304972
596,45,3723978,17,1.058927
596,45,936085,18,4.618331
596,45,4963419,19,0.71508
596,45,47616558,20,2.034401
596,46,4129579,1,1.310571
596,46,242001,2,1.338664
596,46,220046,3,4.70062
596,46,11092324,4,1.961159
596,46,4133285,5,1.681506
596,46,6896,6,3.616684
596,46,5180,7,1.723277
596,46,13849906,8,1.544746
596,46,66315,9,4.711765
596,46,23635,10,1.420688
596,46,4111418,11,0.794757
596,46,7888444,12,1.195871
596,46,9488196,13,2.403337
596,46,57999718,14,3.524977
596,46,30929442,15,1.03477
596,46,52398274,16,1.304972
596,46,3723978,17,1.058927
596,46,936085,18,4.618331
596,46,4963419,19,0.71508
596,46,47616558,20,2.034401
596,47,1416046,1,1.953328
596,47,936085,2,4.618331
596,47,619320,3,2.385388
596,47,4133285,4,1.681506
596,47,242001,5,1.338664
596,47,3954,6,5.214712
596,47,5180,7,1.723277
596,47,526214,8,0.5603617967610884
596,47,9488196,9,2.403337
596,47,29055775,10,0.47204
596,47,11092324,11,1.961159
596,47,610329,12,0.948362
596,47,577559,13,0.13157873925205452
596,47,6896,14,3.616684
596,47,2275867,15,2.992913
596,47,1721496,16,0.007890711543721703
596,47,730473,17,0.04867882061294028
596,47,4111418,18,0.794757
596,47,43180070,19,1.095153
596,47,13849906,20,1.544746
596,48,4129579,1,1.310571
596,48,242001,2,1.338664
596,48,220046,3,4.70062
596,48,11092324,4,1.961159
596,48,4133285,5,1.681506
596,48,6896,6,3.616684
596,48,5180,7,1.723277
596,48,13849906,8,1.544746
596,48,66315,9,4.711765
596,48,23635,10,1.420688
596,48,4111418,11,0.794757
596,48,7888444,12,1.195871
596,48,9488196,13,2.403337
596,48,57999718,14,3.524977
596,48,30929442,15,1.03477
596,48,52398274,16,1.304972
596,48,3723978,17,1.058927
596,48,936085,18,4.618331
596,48,4963419,19,0.71508
596,48,47616558,20,2.034401
596,49,4129579,1,1.310571
596,49,242001,2,1.338664
596,49,220046,3,4.70062
596,49,11092324,4,1.961159
596,49,4133285,5,1.681506
596,49,6896,6,3.616684
596,49,5180,7,1.723277
596,49,13849906,8,1.544746
596,49,66315,9,4.711765
596,49,23635,10,1.420688
596,49,4111418,11,0.794757
596,49,7888444,12,1.195871
596,49,9488196,13,2.403337
596,49,57999718,14,3.524977
596,49,30929442,15,1.03477
596,49,52398274,16,1.304972
596,49,3723978,17,1.058927
596,49,936085,18,4.618331
596,49,4963419,19,0.71508
596,49,47616558,20,2.034401
596,50,4129579,1,1.310571
596,50,242001,2,1.338664
596,50,220046,3,4.70062
596,50,11092324,4,1.961159
596,50,4133285,5,1.681506
596,50,6896,6,3.616684
596,50,5180,7,1.723277
596,50,13849906,8,1.544746
596,50,66315,9,4.711765
596,50,23635,10,1.420688
596,50,4111418,11,0.794757
596,50,7888444,12,1.195871
596,50,9488196,13,2.403337
596,50,57999718,14,3.524977
596,50,30929442,15,1.03477
596,50,52398274,16,1.304972
596,50,3723978,17,1.058927
596,50,936085,18,4.618331
596,50,4963419,19,0.71508
596,50,47616558,20,2.034401
596,51,4129579,1,1.310571
596,51,4133285,2,1.681506
596,51,5180,3,1.723277
596,51,220046,4,4.70062
596,51,11092324,5,1.961159
596,51,4111418,6,0.794757
596,51,30929442,7,1.03477
596,51,242001,8,1.338664
596,51,6896,9,3.616684
596,51,13849906,10,1.544746
596,51,66315,11,4.711765
596,51,52398274,12,1.304972
596,51,47616558,13,2.034401
596,51,65622,14,2.98803
596,51,733929,15,2.174639
596,51,4309504,16,0.96153
596,51,7888444,17,1.195871
596,51,936085,18,4.618331
596,51,5111982,19,2.130111
596,51,34305838,20,1.068089
596,52,4129579,1,1.310571
596,52,4133285,2,1.681506
596,52,5180,3,1.723277
596,52,220046,4,4.70062
596,52,11092324,5,1.961159
596,52,4111418,6,0.794757
596,52,30929442,7,1.03477
596,52,242001,8,1.338664
596,52,6896,9,3.616684
596,52,13849906,10,1.544746
596,52,66315,11,4.711765
596,52,52398274,12,1.304972
596,52,47616558,13,2.034401
596,52,65622,14,2.98803
596,52,733929,15,2.174639
596,52,4309504,16,0.96153
596,52,7888444,17,1.195871
596,52,936085,18,4.618331
596,52,5111982,19,2.130111
596,52,34305838,20,1.068089
596,53,4129579,1,1.310571
596,53,4133285,2,1.681506
596,53,5180,3,1.723277
596,53,220046,4,4.70062
596,53,11092324,5,1.961159
596,53,4111418,6,0.794757
596,53,30929442,7,1.03477
596,53,242001,8,1.338664
596,53,6896,9,3.616684
596,53,13849906,10,1.544746
596,53,66315,11,4.711765
596,53,52398274,12,1.304972
596,53,47616558,13,2.034401
596,53,65622,14,2.98803
596,53,733929,15,2.174639
596,53,4309504,16,0.96153
596,53,7888444,17,1.195871
596,53,936085,18,4.618331
596,53,5111982,19,2.130111
596,53,34305838,20,1.068089
596,54,4129579,1,1.310571
596,54,4133285,2,1.681506
596,54,5180,3,1.723277
596,54,220046,4,4.70062
596,54,11092324,5,1.961159
596,54,4111418,6,0.794757
596,54,30929442,7,1.03477
596,54,242001,8,1.338664
596,54,6896,9,3.616684
596,54,13849906,10,1.544746
596,54,66315,11,4.711765
596,54,52398274,12,1.304972
596,54,47616558,13,2.034401
596,54,65622,14,2.98803
596,54,733929,15,2.174639
596,54,4309504,16,0.96153
596,54,7888444,17,1.195871
596,54,936085,18,4.618331
596,54,5111982,19,2.130111
596,54,34305838,20,1.068089
596,55,4129579,1,1.310571
596,55,11092324,2,1.961159
596,55,52398274,3,1.304972
596,55,4133285,4,1.681506
596,55,30929442,5,1.03477
596,55,57783194,6,0.917063
596,55,5180,7,1.723277
596,55,13849906,8,1.544746
596,55,220046,9,4.70062
596,55,47616558,10,2.034401
596,55,24568072,11,6.584866
596,55,4111418,12,0.794757
596,55,242001,13,1.338664
596,55,18761076,14,1.204147
596,55,57999718,15,3.524977
596,55,6896,16,3.616684
596,55,9488196,17,2.403337
596,55,34305838,18,1.068089
596,55,66315,19,4.711765
596,55,13922892,20,0.672919
596,56,4129579,1,1.310571
596,56,11092324,2,1.961159
596,56,52398274,3,1.304972
596,56,4133285,4,1.681506
596,56,30929442,5,1.03477
596,56,57783194,6,0.917063
596,56,5180,7,1.723277
596,56,13849906,8,1.544746
596,56,220046,9,4.70062
596,56,47616558,10,2.034401
596,56,24568072,11,6.584866
596,56,4111418,12,0.794757
596,56,242001,13,1.338664
596,56,18761076,14,1.204147
596,56,57999718,15,3.524977
596,56,6896,16,3.616684
596,56,9488196,17,2.403337
596,56,34305838,18,1.068089
596,56,66315,19,4.711765
596,56,13922892,20,0.672919
596,57,4129579,1,1.310571
596,57,11092324,2,1.961159
596,57,52398274,3,1.304972
596,57,4133285,4,1.681506
596,57,30929442,5,1.03477
596,57,57783194,6,0.917063
596,57,5180,7,1.723277
596,57,13849906,8,1.544746
596,57,220046,9,4.70062
596,57,47616558,10,2.034401
596,57,24568072,11,6.584866
596,57,4111418,12,0.794757
596,57,242001,13,1.338664
596,57,18761076,14,1.204147
596,57,57999718,15,3.524977
596,57,6896,16,3.616684
596,57,9488196,17,2.403337
596,57,34305838,18,1.068089
596,57,66315,19,4.711765
596,57,13922892,20,0.672919
596,58,4129579,1,1.310571
596,58,220046,2,4.70062
596,58,4133285,3,1.681506
596,58,30929442,4,1.03477
596,58,11092324,5,1.961159
596,58,4309504,6,0.96153
596,58,24568072,7,6.584866
596,58,57783194,8,0.917063
596,58,6896,9,3.616684
596,58,13922892,10,0.672919
596,58,66315,11,4.711765
596,58,3723978,12,1.058927
596,58,29055775,13,0.47204
596,58,6899104,14,1.080467
596,58,65622,15,2.98803
596,58,3100521,16,2.196989
596,58,41264758,17,0.753338
596,58,733929,18,2.174639
596,58,4392265,19,1.164686
596,58,4963419,20,0.71508
596,59,4129579,1,1.310571
596,59,11092324,2,1.961159
596,59,52398274,3,1.304972
596,59,4133285,4,1.681506
596,59,30929442,5,1.03477
596,59,57783194,6,0.917063
596,59,5180,7,1.723277
596,59,13849906,8,1.544746
596,59,220046,9,4.70062
596,59,47616558,10,2.034401
596,59,24568072,11,6.584866
596,59,4111418,12,0.794757
596,59,242001,13,1.338664
596,59,18761076,14,1.204147
596,59,57999718,15,3.524977
596,59,6896,16,3.616684
596,59,9488196,17,2.403337
596,59,34305838,18,1.068089
596,59,66315,19,4.711765
596,59,13922892,20,0.672919
596,60,4129579,1,1.310571
596,60,11092324,2,1.961159
596,60,52398274,3,1.304972
596,60,4133285,4,1.681506
596,60,30929442,5,1.03477
596,60,57783194,6,0.917063
596,60,5180,7,1.723277
596,60,13849906,8,1.544746
596,60,220046,9,4.70062
596,60,47616558,10,2.034401
596,60,24568072,11,6.584866
596,60,4111418,12,0.794757
596,60,242001,13,1.338664
596,60,18761076,14,1.204147
596,60,57999718,15,3.524977
596,60,6896,16,3.616684
596,60,9488196,17,2.403337
596,60,34305838,18,1.068089
596,60,66315,19,4.711765
596,60,13922892,20,0.672919
596,61,4129579,1,1.310571
596,61,11092324,2,1.961159
596,61,52398274,3,1.304972
596,61,4133285,4,1.681506
596,61,30929442,5,1.03477
596,61,57783194,6,0.917063
596,61,5180,7,1.723277
596,61,13849906,8,1.544746
596,61,220046,9,4.70062
596,61,47616558,10,2.034401
596,61,24568072,11,6.584866
596,61,4111418,12,0.794757
596,61,242001,13,1.338664
596,61,18761076,14,1.204147
596,61,57999718,15,3.524977
596,61,6896,16,3.616684
596,61,9488196,17,2.403337
596,61,34305838,18,1.068089
596,61,66315,19,4.711765
596,61,13922892,20,0.672919
596,62,4129579,1,1.310571
596,62,11092324,2,1.961159
596,62,52398274,3,1.304972
596,62,4133285,4,1.681506
596,62,30929442,5,1.03477
596,62,57783194,6,0.917063
596,62,5180,7,1.723277
596,62,13849906,8,1.544746
596,62,220046,9,4.70062
596,62,47616558,10,2.034401
596,62,24568072,11,6.584866
596,62,4111418,12,0.794757
596,62,242001,13,1.338664
596,62,18761076,14,1.204147
596,62,57999718,15,3.524977
596,62,6896,16,3.616684
596,62,9488196,17,2.403337
596,62,34305838,18,1.068089
596,62,66315,19,4.711765
596,62,13922892,20,0.672919
596,63,4129579,1,1.310571
596,63,11092324,2,1.961159
596,63,52398274,3,1.304972
596,63,4133285,4,1.681506
596,63,30929442,5,1.03477
596,63,57783194,6,0.917063
596,63,5180,7,1.723277
596,63,13849906,8,1.544746
596,63,220046,9,4.70062
596,63,47616558,10,2.034401
596,63,24568072,11,6.584866
596,63,4111418,12,0.794757
596,63,242001,13,1.338664
596,63,18761076,14,1.204147
596,63,57999718,15,3.524977
596,63,6896,16,3.616684
596,63,9488196,17,2.403337
596,63,34305838,18,1.068089
596,63,66315,19,4.711765
596,63,13922892,20,0.672919
596,64,4129579,1,1.310571
596,64,220046,2,4.70062
596,64,4133285,3,1.681506
596,64,30929442,4,1.03477
596,64,11092324,5,1.961159
596,64,4309504,6,0.96153
596,64,24568072,7,6.584866
596,64,57783194,8,0.917063
596,64,6896,9,3.616684
596,64,13922892,10,0.672919
596,64,66315,11,4.711765
596,64,3723978,12,1.058927
596,64,29055775,13,0.47204
596,64,6899104,14,1.080467
596,64,65622,15,2.98803
596,64,3100521,16,2.196989
596,64,41264758,17,0.753338
596,64,733929,18,2.174639
596,64,4392265,19,1.164686
596,64,4963419,20,0.71508
596,65,4129579,1,1.310571
596,65,11092324,2,1.961159
596,65,52398274,3,1.304972
596,65,4133285,4,1.681506
596,65,30929442,5,1.03477
596,65,57783194,6,0.917063
596,65,5180,7,1.723277
596,65,13849906,8,1.544746
596,65,220046,9,4.70062
596,65,47616558,10,2.034401
596,65,24568072,11,6.584866
596,65,4111418,12,0.794757
596,65,242001,13,1.338664
596,65,18761076,14,1.204147
596,65,57999718,15,3.524977
596,65,6896,16,3.616684
596,65,9488196,17,2.403337
596,65,34305838,18,1.068089
596,65,66315,19,4.711765
596,65,13922892,20,0.672919
596,66,4129579,1,1.310571
596,66,11092324,2,1.961159
596,66,52398274,3,1.304972
596,66,4133285,4,1.681506
596,66,30929442,5,1.03477
596,66,57783194,6,0.917063
596,66,5180,7,1.723277
596,66,13849906,8,1.544746
596,66,220046,9,4.70062
596,66,47616558,10,2.034401
596,66,24568072,11,6.584866
596,66,4111418,12,0.794757
596,66,242001,13,1.338664
596,66,18761076,14,1.204147
596,66,57999718,15,3.524977
596,66,6896,16,3.616684
596,66,9488196,17,2.403337
596,66,34305838,18,1.068089
596,66,66315,19,4.711765
596,66,13922892,20,0.672919
596,67,4129579,1,1.310571
596,67,11092324,2,1.961159
596,67,52398274,3,1.304972
596,67,4133285,4,1.681506
596,67,30929442,5,1.03477
596,67,57783194,6,0.917063
596,67,5180,7,1.723277
596,67,13849906,8,1.544746
596,67,220046,9,4.70062
596,67,47616558,10,2.034401
596,67,24568072,11,6.584866
596,67,4111418,12,0.794757
596,67,242001,13,1.338664
596,67,18761076,14,1.204147
596,67,57999718,15,3.524977
596,67,6896,16,3.616684
596,67,9488196,17,2.403337
596,67,34305838,18,1.068089
596,67,66315,19,4.711765
596,67,13922892,20,0.672919
596,68,4129579,1,1.310571
596,68,11092324,2,1.961159
596,68,52398274,3,1.304972
596,68,4133285,4,1.681506
596,68,30929442,5,1.03477
596,68,57783194,6,0.917063
596,68,5180,7,1.723277
596,68,13849906,8,1.544746
596,68,220046,9,4.70062
596,68,47616558,10,2.034401
596,68,24568072,11,6.584866
596,68,4111418,12,0.794757
596,68,242001,13,1.338664
596,68,18761076,14,1.204147
596,68,57999718,15,3.524977
596,68,6896,16,3.616684
596,68,9488196,17,2.403337
596,68,34305838,18,1.068089
596,68,66315,19,4.711765
596,68,13922892,20,0.672919
596,69,4129579,1,1.310571
596,69,11092324,2,1.961159
596,69,52398274,3,1.304972
596,69,4133285,4,1.681506
596,69,30929442,5,1.03477
596,69,57783194,6,0.917063
596,69,5180,7,1.723277
596,69,13849906,8,1.544746
596,69,220046,9,4.70062
596,69,47616558,10,2.034401
596,69,24568072,11,6.584866
596,69,4111418,12,0.794757
596,69,242001,13,1.338664
596,69,18761076,14,1.204147
596,69,57999718,15,3.524977
596,69,6896,16,3.616684
596,69,9488196,17,2.403337
596,69,34305838,18,1.068089
596,69,66315,19,4.711765
596,69,13922892,20,0.672919
